पशोपेश,"( 0 - प ), ( 1 - श ), ( 2 - ो ), ( 3 - प ), ( 4 - े ), ( 5 - श )",0,6
व्यक्‍त,"( 0 - व ), ( 1 - ् ), ( 2 - य ), ( 3 - क ), ( 4 - ् ), ( 5 - ‍ ), ( 6 - त )",0,7
भौगोलिक,"( 0 - भ ), ( 1 - ौ ), ( 2 - ग ), ( 3 - ो ), ( 4 - ल ), ( 5 - ि ), ( 6 - क )",0,5
कैण्डल,"( 0 - क ), ( 1 - ै ), ( 2 - ण ), ( 3 - ् ), ( 4 - ड ), ( 5 - ल )",0,6
अम्लरक्तता,"( 0 - अ ), ( 1 - म ), ( 2 - ् ), ( 3 - ल ), ( 4 - र ), ( 5 - क ), ( 6 - ् ), ( 7 - त ), ( 8 - त ), ( 9 - ा )",0,10
धारदार,"( 0 - ध ), ( 1 - ा ), ( 2 - र ), ( 3 - द ), ( 4 - ा ), ( 5 - र )",0,3
छिदेंगे,"( 0 - छ ), ( 1 - ि ), ( 2 - द ), ( 3 - े ), ( 4 - ं ), ( 5 - ग ), ( 6 - े )",0,3
ग्रेगोरी,"( 0 - ग ), ( 1 - ् ), ( 2 - र ), ( 3 - े ), ( 4 - ग ), ( 5 - ो ), ( 6 - र ), ( 7 - ी )",0,8
बिन्ती,"( 0 - ब ), ( 1 - ि ), ( 2 - न ), ( 3 - ् ), ( 4 - त ), ( 5 - ी )",0,6
चरवाही,"( 0 - च ), ( 1 - र ), ( 2 - व ), ( 3 - ा ), ( 4 - ह ), ( 5 - ी )",0,5
जामुन,"( 0 - ज ), ( 1 - ा ), ( 2 - म ), ( 3 - ु ), ( 4 - न )",0,5
रेखांकन,"( 0 - र ), ( 1 - े ), ( 2 - ख ), ( 3 - ा ), ( 4 - ं ), ( 5 - क ), ( 6 - न )",0,4
जादुई,"( 0 - ज ), ( 1 - ा ), ( 2 - द ), ( 3 - ु ), ( 4 - ई )",0,4
पहिना,"( 0 - प ), ( 1 - ह ), ( 2 - ि ), ( 3 - न ), ( 4 - ा )",0,5
प्रतिशतता,"( 0 - प ), ( 1 - ् ), ( 2 - र ), ( 3 - त ), ( 4 - ि ), ( 5 - श ), ( 6 - त ), ( 7 - त ), ( 8 - ा )",0,7
द्वेषी,"( 0 - द ), ( 1 - ् ), ( 2 - व ), ( 3 - े ), ( 4 - ष ), ( 5 - ी )",0,6
सुखानुभव,"( 0 - स ), ( 1 - ु ), ( 2 - ख ), ( 3 - ा ), ( 4 - न ), ( 5 - ु ), ( 6 - भ ), ( 7 - व )",0,3
अनुमंडल,"( 0 - अ ), ( 1 - न ), ( 2 - ु ), ( 3 - म ), ( 4 - ं ), ( 5 - ड ), ( 6 - ल )",3,7
बेल्यादा,"( 0 - ब ), ( 1 - े ), ( 2 - ल ), ( 3 - ् ), ( 4 - य ), ( 5 - ा ), ( 6 - द ), ( 7 - ा )",0,8
गांधीजी,"( 0 - ग ), ( 1 - ा ), ( 2 - ं ), ( 3 - ध ), ( 4 - ी ), ( 5 - ज ), ( 6 - ी )",0,5
आच्छादन,"( 0 - आ ), ( 1 - च ), ( 2 - ् ), ( 3 - छ ), ( 4 - ा ), ( 5 - द ), ( 6 - न )",0,5
खुन्दास,"( 0 - ख ), ( 1 - ु ), ( 2 - न ), ( 3 - ् ), ( 4 - द ), ( 5 - ा ), ( 6 - स )",0,7
छत्तरी,"( 0 - छ ), ( 1 - त ), ( 2 - ् ), ( 3 - त ), ( 4 - र ), ( 5 - ी )",0,6
तापाघात,"( 0 - त ), ( 1 - ा ), ( 2 - प ), ( 3 - ा ), ( 4 - घ ), ( 5 - ा ), ( 6 - त )",0,7
धातुपिण्ड,"( 0 - ध ), ( 1 - ा ), ( 2 - त ), ( 3 - ु ), ( 4 - प ), ( 5 - ि ), ( 6 - ण ), ( 7 - ् ), ( 8 - ड )",0,4
शासक,"( 0 - श ), ( 1 - ा ), ( 2 - स ), ( 3 - क )",0,4
धमाकेदार,"( 0 - ध ), ( 1 - म ), ( 2 - ा ), ( 3 - क ), ( 4 - े ), ( 5 - द ), ( 6 - ा ), ( 7 - र )",0,5
प्रंगार,"( 0 - प ), ( 1 - ् ), ( 2 - र ), ( 3 - ं ), ( 4 - ग ), ( 5 - ा ), ( 6 - र )",3,7
यिश्शिय्याह,"( 0 - य ), ( 1 - ि ), ( 2 - श ), ( 3 - ् ), ( 4 - श ), ( 5 - ि ), ( 6 - य ), ( 7 - ् ), ( 8 - य ), ( 9 - ा ), ( 10 - ह )",0,11
चट्ठान,"( 0 - च ), ( 1 - ट ), ( 2 - ् ), ( 3 - ठ ), ( 4 - ा ), ( 5 - न )",0,6
डांटना,"( 0 - ड ), ( 1 - ा ), ( 2 - ं ), ( 3 - ट ), ( 4 - न ), ( 5 - ा )",0,4
गीलो,"( 0 - ग ), ( 1 - ी ), ( 2 - ल ), ( 3 - ो )",0,4
सेटिंग,"( 0 - स ), ( 1 - े ), ( 2 - ट ), ( 3 - ि ), ( 4 - ं ), ( 5 - ग )",0,6
घबराएगा,"( 0 - घ ), ( 1 - ब ), ( 2 - र ), ( 3 - ा ), ( 4 - ए ), ( 5 - ग ), ( 6 - ा )",0,7
संग्रहीत,"( 0 - स ), ( 1 - ं ), ( 2 - ग ), ( 3 - ् ), ( 4 - र ), ( 5 - ह ), ( 6 - ी ), ( 7 - त )",0,6
रंटजेन,"( 0 - र ), ( 1 - ं ), ( 2 - ट ), ( 3 - ज ), ( 4 - े ), ( 5 - न )",0,6
छठा,"( 0 - छ ), ( 1 - ठ ), ( 2 - ा )",0,3
स्वर्ण,"( 0 - स ), ( 1 - ् ), ( 2 - व ), ( 3 - र ), ( 4 - ् ), ( 5 - ण )",0,6
मतलाहा,"( 0 - म ), ( 1 - त ), ( 2 - ल ), ( 3 - ा ), ( 4 - ह ), ( 5 - ा )",0,6
संख्यात्म,"( 0 - स ), ( 1 - ं ), ( 2 - ख ), ( 3 - ् ), ( 4 - य ), ( 5 - ा ), ( 6 - त ), ( 7 - ् ), ( 8 - म )",0,6
गुणवत्‍ता,"( 0 - ग ), ( 1 - ु ), ( 2 - ण ), ( 3 - व ), ( 4 - त ), ( 5 - ् ), ( 6 - ‍ ), ( 7 - त ), ( 8 - ा )",0,3
ख़रीदना,"( 0 - ख ), ( 1 - ़ ), ( 2 - र ), ( 3 - ी ), ( 4 - द ), ( 5 - न ), ( 6 - ा )",0,5
सुप्रभाव,"( 0 - स ), ( 1 - ु ), ( 2 - प ), ( 3 - ् ), ( 4 - र ), ( 5 - भ ), ( 6 - ा ), ( 7 - व )",2,8
लुभाते,"( 0 - ल ), ( 1 - ु ), ( 2 - भ ), ( 3 - ा ), ( 4 - त ), ( 5 - े )",0,4
हेरेत,"( 0 - ह ), ( 1 - े ), ( 2 - र ), ( 3 - े ), ( 4 - त )",0,5
विरोधोक्ति,"( 0 - व ), ( 1 - ि ), ( 2 - र ), ( 3 - ो ), ( 4 - ध ), ( 5 - ो ), ( 6 - क ), ( 7 - ् ), ( 8 - त ), ( 9 - ि )",0,5
चप्पूदार,"( 0 - च ), ( 1 - प ), ( 2 - ् ), ( 3 - प ), ( 4 - ू ), ( 5 - द ), ( 6 - ा ), ( 7 - र )",0,5
अपराजेय,"( 0 - अ ), ( 1 - प ), ( 2 - र ), ( 3 - ा ), ( 4 - ज ), ( 5 - े ), ( 6 - य )",1,7
विश्वविद्‍यालय,"( 0 - व ), ( 1 - ि ), ( 2 - श ), ( 3 - ् ), ( 4 - व ), ( 5 - व ), ( 6 - ि ), ( 7 - द ), ( 8 - ् ), ( 9 - ‍ ), ( 10 - य ), ( 11 - ा ), ( 12 - ल ), ( 13 - य )",5,14
मफलर,"( 0 - म ), ( 1 - फ ), ( 2 - ल ), ( 3 - र )",0,4
नागरीकता,"( 0 - न ), ( 1 - ा ), ( 2 - ग ), ( 3 - र ), ( 4 - ी ), ( 5 - क ), ( 6 - त ), ( 7 - ा )",0,6
दिशांत,"( 0 - द ), ( 1 - ि ), ( 2 - श ), ( 3 - ा ), ( 4 - ं ), ( 5 - त )",0,6
दावा,"( 0 - द ), ( 1 - ा ), ( 2 - व ), ( 3 - ा )",0,4
चीता,"( 0 - च ), ( 1 - ी ), ( 2 - त ), ( 3 - ा )",0,4
दरम्यान,"( 0 - द ), ( 1 - र ), ( 2 - म ), ( 3 - ् ), ( 4 - य ), ( 5 - ा ), ( 6 - न )",0,7
मशहुर्,"( 0 - म ), ( 1 - श ), ( 2 - ह ), ( 3 - ु ), ( 4 - र ), ( 5 - ् )",0,6
तम्बु,"( 0 - त ), ( 1 - म ), ( 2 - ् ), ( 3 - ब ), ( 4 - ु )",0,5
खयल,"( 0 - ख ), ( 1 - य ), ( 2 - ल )",0,3
गदेरोतैम,"( 0 - ग ), ( 1 - द ), ( 2 - े ), ( 3 - र ), ( 4 - ो ), ( 5 - त ), ( 6 - ै ), ( 7 - म )",0,8
अन्तरजाल,"( 0 - अ ), ( 1 - न ), ( 2 - ् ), ( 3 - त ), ( 4 - र ), ( 5 - ज ), ( 6 - ा ), ( 7 - ल )",0,5
ऐबेम्प,"( 0 - ऐ ), ( 1 - ब ), ( 2 - े ), ( 3 - म ), ( 4 - ् ), ( 5 - प )",0,6
पिच्छफलक,"( 0 - प ), ( 1 - ि ), ( 2 - च ), ( 3 - ् ), ( 4 - छ ), ( 5 - फ ), ( 6 - ल ), ( 7 - क )",0,8
सत्तासी,"( 0 - स ), ( 1 - त ), ( 2 - ् ), ( 3 - त ), ( 4 - ा ), ( 5 - स ), ( 6 - ी )",0,7
ओबोस,"( 0 - ओ ), ( 1 - ब ), ( 2 - ो ), ( 3 - स )",1,4
रटना,"( 0 - र ), ( 1 - ट ), ( 2 - न ), ( 3 - ा )",0,2
वूडूवाद,"( 0 - व ), ( 1 - ू ), ( 2 - ड ), ( 3 - ू ), ( 4 - व ), ( 5 - ा ), ( 6 - द )",0,4
श्रोणि,"( 0 - श ), ( 1 - ् ), ( 2 - र ), ( 3 - ो ), ( 4 - ण ), ( 5 - ि )",0,5
उत्तर्दायी,"( 0 - उ ), ( 1 - त ), ( 2 - ् ), ( 3 - त ), ( 4 - र ), ( 5 - ् ), ( 6 - द ), ( 7 - ा ), ( 8 - य ), ( 9 - ी )",0,10
पेलेती,"( 0 - प ), ( 1 - े ), ( 2 - ल ), ( 3 - े ), ( 4 - त ), ( 5 - ी )",2,6
संस्थन,"( 0 - स ), ( 1 - ं ), ( 2 - स ), ( 3 - ् ), ( 4 - थ ), ( 5 - न )",0,6
दुम्मटी,"( 0 - द ), ( 1 - ु ), ( 2 - म ), ( 3 - ् ), ( 4 - म ), ( 5 - ट ), ( 6 - ी )",0,3
भंग,"( 0 - भ ), ( 1 - ं ), ( 2 - ग )",0,3
सीलैंड,"( 0 - स ), ( 1 - ी ), ( 2 - ल ), ( 3 - ै ), ( 4 - ं ), ( 5 - ड )",0,3
थाली,"( 0 - थ ), ( 1 - ा ), ( 2 - ल ), ( 3 - ी )",0,3
सिरनामा,"( 0 - स ), ( 1 - ि ), ( 2 - र ), ( 3 - न ), ( 4 - ा ), ( 5 - म ), ( 6 - ा )",0,3
बेत्पस्सेस,"( 0 - ब ), ( 1 - े ), ( 2 - त ), ( 3 - ् ), ( 4 - प ), ( 5 - स ), ( 6 - ् ), ( 7 - स ), ( 8 - े ), ( 9 - स )",0,10
मालिकी,"( 0 - म ), ( 1 - ा ), ( 2 - ल ), ( 3 - ि ), ( 4 - क ), ( 5 - ी )",0,5
अतिदक्षिणपंथी,"( 0 - अ ), ( 1 - त ), ( 2 - ि ), ( 3 - द ), ( 4 - क ), ( 5 - ् ), ( 6 - ष ), ( 7 - ि ), ( 8 - ण ), ( 9 - प ), ( 10 - ं ), ( 11 - थ ), ( 12 - ी )",0,9
बकतर,"( 0 - ब ), ( 1 - क ), ( 2 - त ), ( 3 - र )",0,3
बाँझ,"( 0 - ब ), ( 1 - ा ), ( 2 - ँ ), ( 3 - झ )",0,4
बैंटम,"( 0 - ब ), ( 1 - ै ), ( 2 - ं ), ( 3 - ट ), ( 4 - म )",0,4
खर्चा,"( 0 - ख ), ( 1 - र ), ( 2 - ् ), ( 3 - च ), ( 4 - ा )",0,4
यात्रावृत्त्,"( 0 - य ), ( 1 - ा ), ( 2 - त ), ( 3 - ् ), ( 4 - र ), ( 5 - ा ), ( 6 - व ), ( 7 - ृ ), ( 8 - त ), ( 9 - ् ), ( 10 - त ), ( 11 - ् )",0,6
द्रव्य,"( 0 - द ), ( 1 - ् ), ( 2 - र ), ( 3 - व ), ( 4 - ् ), ( 5 - य )",0,4
सुतथ्य,"( 0 - स ), ( 1 - ु ), ( 2 - त ), ( 3 - थ ), ( 4 - ् ), ( 5 - य )",2,6
निष्ठता,"( 0 - न ), ( 1 - ि ), ( 2 - ष ), ( 3 - ् ), ( 4 - ठ ), ( 5 - त ), ( 6 - ा )",0,7
उपशमन,"( 0 - उ ), ( 1 - प ), ( 2 - श ), ( 3 - म ), ( 4 - न )",2,5
सीते,"( 0 - स ), ( 1 - ी ), ( 2 - त ), ( 3 - े )",0,4
बाईबल,"( 0 - ब ), ( 1 - ा ), ( 2 - ई ), ( 3 - ब ), ( 4 - ल )",0,5
हिमालय,"( 0 - ह ), ( 1 - ि ), ( 2 - म ), ( 3 - ा ), ( 4 - ल ), ( 5 - य )",0,6
प्रारुपअ,"( 0 - प ), ( 1 - ् ), ( 2 - र ), ( 3 - ा ), ( 4 - र ), ( 5 - ु ), ( 6 - प ), ( 7 - अ )",4,7
