दफ्ती,"( 0 - द ), ( 1 - फ ), ( 2 - ् ), ( 3 - त ), ( 4 - ी )",0,5
नवाह,"( 0 - न ), ( 1 - व ), ( 2 - ा ), ( 3 - ह )",0,4
अंतःस्थलीय,"( 0 - अ ), ( 1 - ं ), ( 2 - त ), ( 3 - ः ), ( 4 - स ), ( 5 - ् ), ( 6 - थ ), ( 7 - ल ), ( 8 - ी ), ( 9 - य )",0,10
टोपियां,"( 0 - ट ), ( 1 - ो ), ( 2 - प ), ( 3 - ि ), ( 4 - य ), ( 5 - ा ), ( 6 - ं )",0,7
प्रवेशाधिकार,"( 0 - प ), ( 1 - ् ), ( 2 - र ), ( 3 - व ), ( 4 - े ), ( 5 - श ), ( 6 - ा ), ( 7 - ध ), ( 8 - ि ), ( 9 - क ), ( 10 - ा ), ( 11 - र )",0,12
गाँधीवादी,"( 0 - ग ), ( 1 - ा ), ( 2 - ँ ), ( 3 - ध ), ( 4 - ी ), ( 5 - व ), ( 6 - ा ), ( 7 - द ), ( 8 - ी )",0,9
आडंबररहित,"( 0 - आ ), ( 1 - ड ), ( 2 - ं ), ( 3 - ब ), ( 4 - र ), ( 5 - र ), ( 6 - ह ), ( 7 - ि ), ( 8 - त )",0,9
निथरा,"( 0 - न ), ( 1 - ि ), ( 2 - थ ), ( 3 - र ), ( 4 - ा )",0,5
लम्हें,"( 0 - ल ), ( 1 - म ), ( 2 - ् ), ( 3 - ह ), ( 4 - े ), ( 5 - ं )",0,6
टच,"( 0 - ट ), ( 1 - च )",0,2
हड़तालभंजक,"( 0 - ह ), ( 1 - ड ), ( 2 - ़ ), ( 3 - त ), ( 4 - ा ), ( 5 - ल ), ( 6 - भ ), ( 7 - ं ), ( 8 - ज ), ( 9 - क )",0,10
कृत्रिम,"( 0 - क ), ( 1 - ृ ), ( 2 - त ), ( 3 - ् ), ( 4 - र ), ( 5 - ि ), ( 6 - म )",0,7
ड़िबीया,"( 0 - ड़ ), ( 1 - ि ), ( 2 - ब ), ( 3 - ी ), ( 4 - य ), ( 5 - ा )",0,6
मभारत,"( 0 - म ), ( 1 - भ ), ( 2 - ा ), ( 3 - र ), ( 4 - त )",0,5
मंगवाकर,"( 0 - म ), ( 1 - ं ), ( 2 - ग ), ( 3 - व ), ( 4 - ा ), ( 5 - क ), ( 6 - र )",0,7
खराब,"( 0 - ख ), ( 1 - र ), ( 2 - ा ), ( 3 - ब )",0,4
बढ़ती,"( 0 - ब ), ( 1 - ढ ), ( 2 - ़ ), ( 3 - त ), ( 4 - ी )",0,5
छठवीं,"( 0 - छ ), ( 1 - ठ ), ( 2 - व ), ( 3 - ी ), ( 4 - ं )",0,5
अनुयोजकता,"( 0 - अ ), ( 1 - न ), ( 2 - ु ), ( 3 - य ), ( 4 - ो ), ( 5 - ज ), ( 6 - क ), ( 7 - त ), ( 8 - ा )",0,9
बरफी,"( 0 - ब ), ( 1 - र ), ( 2 - फ ), ( 3 - ी )",0,4
वायरलैस,"( 0 - व ), ( 1 - ा ), ( 2 - य ), ( 3 - र ), ( 4 - ल ), ( 5 - ै ), ( 6 - स )",0,7
भालों,"( 0 - भ ), ( 1 - ा ), ( 2 - ल ), ( 3 - ो ), ( 4 - ं )",0,5
पीछला,"( 0 - प ), ( 1 - ी ), ( 2 - छ ), ( 3 - ल ), ( 4 - ा )",0,5
डरवैयों,"( 0 - ड ), ( 1 - र ), ( 2 - व ), ( 3 - ै ), ( 4 - य ), ( 5 - ो ), ( 6 - ं )",0,7
मतल्बी,"( 0 - म ), ( 1 - त ), ( 2 - ल ), ( 3 - ् ), ( 4 - ब ), ( 5 - ी )",0,6
श्वासहीनता,"( 0 - श ), ( 1 - ् ), ( 2 - व ), ( 3 - ा ), ( 4 - स ), ( 5 - ह ), ( 6 - ी ), ( 7 - न ), ( 8 - त ), ( 9 - ा )",0,10
पहिनाना,"( 0 - प ), ( 1 - ह ), ( 2 - ि ), ( 3 - न ), ( 4 - ा ), ( 5 - न ), ( 6 - ा )",0,7
फुलाती,"( 0 - फ ), ( 1 - ु ), ( 2 - ल ), ( 3 - ा ), ( 4 - त ), ( 5 - ी )",0,6
रौ,"( 0 - र ), ( 1 - ौ )",0,2
जुलाब,"( 0 - ज ), ( 1 - ु ), ( 2 - ल ), ( 3 - ा ), ( 4 - ब )",0,5
छ,( 0 - छ ),0,1
चिज़,"( 0 - च ), ( 1 - ि ), ( 2 - ज़ )",0,3
ट्रैपीज़,"( 0 - ट ), ( 1 - ् ), ( 2 - र ), ( 3 - ै ), ( 4 - प ), ( 5 - ी ), ( 6 - ज ), ( 7 - ़ )",0,8
झूठअ,"( 0 - झ ), ( 1 - ू ), ( 2 - ठ ), ( 3 - अ )",0,4
छूईमुई,"( 0 - छ ), ( 1 - ू ), ( 2 - ई ), ( 3 - म ), ( 4 - ु ), ( 5 - ई )",0,6
दोहर,"( 0 - द ), ( 1 - ो ), ( 2 - ह ), ( 3 - र )",0,4
महादेवी,"( 0 - म ), ( 1 - ह ), ( 2 - ा ), ( 3 - द ), ( 4 - े ), ( 5 - व ), ( 6 - ी )",0,7
