निपुण,"( 0 - न ), ( 1 - ि ), ( 2 - प ), ( 3 - ु ), ( 4 - ण )",0,5
पर्यन्त,"( 0 - प ), ( 1 - र ), ( 2 - ् ), ( 3 - य ), ( 4 - न ), ( 5 - ् ), ( 6 - त )",0,7
राजनीतइक,"( 0 - र ), ( 1 - ा ), ( 2 - ज ), ( 3 - न ), ( 4 - ी ), ( 5 - त ), ( 6 - इ ), ( 7 - क )",0,8
लड़ेंगे,"( 0 - ल ), ( 1 - ड ), ( 2 - ़ ), ( 3 - े ), ( 4 - ं ), ( 5 - ग ), ( 6 - े )",0,7
चिकित्सु,"( 0 - च ), ( 1 - ि ), ( 2 - क ), ( 3 - ि ), ( 4 - त ), ( 5 - ् ), ( 6 - स ), ( 7 - ु )",0,8
ब्लक,"( 0 - ब ), ( 1 - ् ), ( 2 - ल ), ( 3 - क )",0,4
अन्तर्तारकीय,"( 0 - अ ), ( 1 - न ), ( 2 - ् ), ( 3 - त ), ( 4 - र ), ( 5 - ् ), ( 6 - त ), ( 7 - ा ), ( 8 - र ), ( 9 - क ), ( 10 - ी ), ( 11 - य )",0,12
सोशलिस्ट,"( 0 - स ), ( 1 - ो ), ( 2 - श ), ( 3 - ल ), ( 4 - ि ), ( 5 - स ), ( 6 - ् ), ( 7 - ट )",0,8
तरसुस,"( 0 - त ), ( 1 - र ), ( 2 - स ), ( 3 - ु ), ( 4 - स )",0,5
कथ्य,"( 0 - क ), ( 1 - थ ), ( 2 - ् ), ( 3 - य )",0,4
कुंडा,"( 0 - क ), ( 1 - ु ), ( 2 - ं ), ( 3 - ड ), ( 4 - ा )",0,5
उठूं,"( 0 - उ ), ( 1 - ठ ), ( 2 - ू ), ( 3 - ं )",0,4
खाद्य,"( 0 - ख ), ( 1 - ा ), ( 2 - द ), ( 3 - ् ), ( 4 - य )",0,5
तमन्ना,"( 0 - त ), ( 1 - म ), ( 2 - न ), ( 3 - ् ), ( 4 - न ), ( 5 - ा )",0,6
व्यक्तिपरकता,"( 0 - व ), ( 1 - ् ), ( 2 - य ), ( 3 - क ), ( 4 - ् ), ( 5 - त ), ( 6 - ि ), ( 7 - प ), ( 8 - र ), ( 9 - क ), ( 10 - त ), ( 11 - ा )",0,12
आसक्ति,"( 0 - आ ), ( 1 - स ), ( 2 - क ), ( 3 - ् ), ( 4 - त ), ( 5 - ि )",0,6
समाचारपत्रिका,"( 0 - स ), ( 1 - म ), ( 2 - ा ), ( 3 - च ), ( 4 - ा ), ( 5 - र ), ( 6 - प ), ( 7 - त ), ( 8 - ् ), ( 9 - र ), ( 10 - ि ), ( 11 - क ), ( 12 - ा )",0,13
दुम्मट,"( 0 - द ), ( 1 - ु ), ( 2 - म ), ( 3 - ् ), ( 4 - म ), ( 5 - ट )",0,6
फीड़ित,"( 0 - फ ), ( 1 - ी ), ( 2 - ड ), ( 3 - ़ ), ( 4 - ि ), ( 5 - त )",0,6
पालनअ,"( 0 - प ), ( 1 - ा ), ( 2 - ल ), ( 3 - न ), ( 4 - अ )",0,5
विलम्ब,"( 0 - व ), ( 1 - ि ), ( 2 - ल ), ( 3 - म ), ( 4 - ् ), ( 5 - ब )",0,6
संगिनी,"( 0 - स ), ( 1 - ं ), ( 2 - ग ), ( 3 - ि ), ( 4 - न ), ( 5 - ी )",0,6
गुप्ति,"( 0 - ग ), ( 1 - ु ), ( 2 - प ), ( 3 - ् ), ( 4 - त ), ( 5 - ि )",0,6
कानाफूसी,"( 0 - क ), ( 1 - ा ), ( 2 - न ), ( 3 - ा ), ( 4 - फ ), ( 5 - ू ), ( 6 - स ), ( 7 - ी )",0,8
कौमोडोर,"( 0 - क ), ( 1 - ौ ), ( 2 - म ), ( 3 - ो ), ( 4 - ड ), ( 5 - ो ), ( 6 - र )",0,7
परंत,"( 0 - प ), ( 1 - र ), ( 2 - ं ), ( 3 - त )",0,4
इम्‍तहान,"( 0 - इ ), ( 1 - म ), ( 2 - ् ), ( 3 - ‍ ), ( 4 - त ), ( 5 - ह ), ( 6 - ा ), ( 7 - न )",0,8
