याकीनियों,"( 0 - य ), ( 1 - ा ), ( 2 - क ), ( 3 - ी ), ( 4 - न ), ( 5 - ि ), ( 6 - य ), ( 7 - ो ), ( 8 - ं )",0,9
ऐन्टीहिस्टमाइन,"( 0 - ऐ ), ( 1 - न ), ( 2 - ् ), ( 3 - ट ), ( 4 - ी ), ( 5 - ह ), ( 6 - ि ), ( 7 - स ), ( 8 - ् ), ( 9 - ट ), ( 10 - म ), ( 11 - ा ), ( 12 - इ ), ( 13 - न )",0,14
लुद्दा,"( 0 - ल ), ( 1 - ु ), ( 2 - द ), ( 3 - ् ), ( 4 - द ), ( 5 - ा )",0,6
सत्कृत,"( 0 - स ), ( 1 - त ), ( 2 - ् ), ( 3 - क ), ( 4 - ृ ), ( 5 - त )",0,6
पुष्पगुच्छ,"( 0 - प ), ( 1 - ु ), ( 2 - ष ), ( 3 - ् ), ( 4 - प ), ( 5 - ग ), ( 6 - ु ), ( 7 - च ), ( 8 - ् ), ( 9 - छ )",0,10
निकम्मीं,"( 0 - न ), ( 1 - ि ), ( 2 - क ), ( 3 - म ), ( 4 - ् ), ( 5 - म ), ( 6 - ी ), ( 7 - ं )",0,8
मारमोटा,"( 0 - म ), ( 1 - ा ), ( 2 - र ), ( 3 - म ), ( 4 - ो ), ( 5 - ट ), ( 6 - ा )",0,7
पश्तु,"( 0 - प ), ( 1 - श ), ( 2 - ् ), ( 3 - त ), ( 4 - ु )",0,5
विस्फोटकर्ता,"( 0 - व ), ( 1 - ि ), ( 2 - स ), ( 3 - ् ), ( 4 - फ ), ( 5 - ो ), ( 6 - ट ), ( 7 - क ), ( 8 - र ), ( 9 - ् ), ( 10 - त ), ( 11 - ा )",0,12
निविदा,"( 0 - न ), ( 1 - ि ), ( 2 - व ), ( 3 - ि ), ( 4 - द ), ( 5 - ा )",0,6
अस्थि,"( 0 - अ ), ( 1 - स ), ( 2 - ् ), ( 3 - थ ), ( 4 - ि )",0,5
सल्फ़र,"( 0 - स ), ( 1 - ल ), ( 2 - ् ), ( 3 - फ ), ( 4 - ़ ), ( 5 - र )",0,6
बाले,"( 0 - ब ), ( 1 - ा ), ( 2 - ल ), ( 3 - े )",0,4
यतीएल,"( 0 - य ), ( 1 - त ), ( 2 - ी ), ( 3 - ए ), ( 4 - ल )",0,5
इस्त्रएली,"( 0 - इ ), ( 1 - स ), ( 2 - ् ), ( 3 - त ), ( 4 - ् ), ( 5 - र ), ( 6 - ए ), ( 7 - ल ), ( 8 - ी )",0,9
कांच,"( 0 - क ), ( 1 - ा ), ( 2 - ं ), ( 3 - च )",0,4
विचारहीनतः,"( 0 - व ), ( 1 - ि ), ( 2 - च ), ( 3 - ा ), ( 4 - र ), ( 5 - ह ), ( 6 - ी ), ( 7 - न ), ( 8 - त ), ( 9 - ः )",0,10
अगम,"( 0 - अ ), ( 1 - ग ), ( 2 - म )",0,3
उतार्ना,"( 0 - उ ), ( 1 - त ), ( 2 - ा ), ( 3 - र ), ( 4 - ् ), ( 5 - न ), ( 6 - ा )",0,7
ज़ोनोट्रीकिया,"( 0 - ज ), ( 1 - ़ ), ( 2 - ो ), ( 3 - न ), ( 4 - ो ), ( 5 - ट ), ( 6 - ् ), ( 7 - र ), ( 8 - ी ), ( 9 - क ), ( 10 - ि ), ( 11 - य ), ( 12 - ा )",0,13
द्यूत,"( 0 - द ), ( 1 - ् ), ( 2 - य ), ( 3 - ू ), ( 4 - त )",0,5
केन्ड्रअ,"( 0 - क ), ( 1 - े ), ( 2 - न ), ( 3 - ् ), ( 4 - ड ), ( 5 - ् ), ( 6 - र ), ( 7 - अ )",0,8
रुकी,"( 0 - र ), ( 1 - ु ), ( 2 - क ), ( 3 - ी )",0,4
अश्रव्य,"( 0 - अ ), ( 1 - श ), ( 2 - ् ), ( 3 - र ), ( 4 - व ), ( 5 - ् ), ( 6 - य )",0,7
नियोग,"( 0 - न ), ( 1 - ि ), ( 2 - य ), ( 3 - ो ), ( 4 - ग )",0,5
फांकते,"( 0 - फ ), ( 1 - ा ), ( 2 - ं ), ( 3 - क ), ( 4 - त ), ( 5 - े )",0,6
अप्ना,"( 0 - अ ), ( 1 - प ), ( 2 - ् ), ( 3 - न ), ( 4 - ा )",0,5
छुड़वा,"( 0 - छ ), ( 1 - ु ), ( 2 - ड ), ( 3 - ़ ), ( 4 - व ), ( 5 - ा )",0,6
क्षुधावर्धक,"( 0 - क ), ( 1 - ् ), ( 2 - ष ), ( 3 - ु ), ( 4 - ध ), ( 5 - ा ), ( 6 - व ), ( 7 - र ), ( 8 - ् ), ( 9 - ध ), ( 10 - क )",0,11
भोगँू,"( 0 - भ ), ( 1 - ो ), ( 2 - ग ), ( 3 - ँ ), ( 4 - ू )",0,5
दादी,"( 0 - द ), ( 1 - ा ), ( 2 - द ), ( 3 - ी )",0,4
बधिरता,"( 0 - ब ), ( 1 - ध ), ( 2 - ि ), ( 3 - र ), ( 4 - त ), ( 5 - ा )",0,6
लौंदे,"( 0 - ल ), ( 1 - ौ ), ( 2 - ं ), ( 3 - द ), ( 4 - े )",0,5
उपघटकों,"( 0 - उ ), ( 1 - प ), ( 2 - घ ), ( 3 - ट ), ( 4 - क ), ( 5 - ो ), ( 6 - ं )",0,7
बोऊं,"( 0 - ब ), ( 1 - ो ), ( 2 - ऊ ), ( 3 - ं )",0,4
झील,"( 0 - झ ), ( 1 - ी ), ( 2 - ल )",0,3
बहुजन,"( 0 - ब ), ( 1 - ह ), ( 2 - ु ), ( 3 - ज ), ( 4 - न )",0,5
बस्तियाँ,"( 0 - ब ), ( 1 - स ), ( 2 - ् ), ( 3 - त ), ( 4 - ि ), ( 5 - य ), ( 6 - ा ), ( 7 - ँ )",0,8
लहरतोड़,"( 0 - ल ), ( 1 - ह ), ( 2 - र ), ( 3 - त ), ( 4 - ो ), ( 5 - ड ), ( 6 - ़ )",0,7
अक्को,"( 0 - अ ), ( 1 - क ), ( 2 - ् ), ( 3 - क ), ( 4 - ो )",0,5
दासअ,"( 0 - द ), ( 1 - ा ), ( 2 - स ), ( 3 - अ )",0,4
ऋतुक्षरित,"( 0 - ऋ ), ( 1 - त ), ( 2 - ु ), ( 3 - क ), ( 4 - ् ), ( 5 - ष ), ( 6 - र ), ( 7 - ि ), ( 8 - त )",0,9
पासजो,"( 0 - प ), ( 1 - ा ), ( 2 - स ), ( 3 - ज ), ( 4 - ो )",0,5
हेरोदियास,"( 0 - ह ), ( 1 - े ), ( 2 - र ), ( 3 - ो ), ( 4 - द ), ( 5 - ि ), ( 6 - य ), ( 7 - ा ), ( 8 - स )",0,9
स्टूडेंट्स,"( 0 - स ), ( 1 - ् ), ( 2 - ट ), ( 3 - ू ), ( 4 - ड ), ( 5 - े ), ( 6 - ं ), ( 7 - ट ), ( 8 - ् ), ( 9 - स )",0,10
किसलिए,"( 0 - क ), ( 1 - ि ), ( 2 - स ), ( 3 - ल ), ( 4 - ि ), ( 5 - ए )",0,6
नियन्ट्रक,"( 0 - न ), ( 1 - ि ), ( 2 - य ), ( 3 - न ), ( 4 - ् ), ( 5 - ट ), ( 6 - ् ), ( 7 - र ), ( 8 - क )",0,9
भण्डारणअ,"( 0 - भ ), ( 1 - ण ), ( 2 - ् ), ( 3 - ड ), ( 4 - ा ), ( 5 - र ), ( 6 - ण ), ( 7 - अ )",0,8
घाटे,"( 0 - घ ), ( 1 - ा ), ( 2 - ट ), ( 3 - े )",0,4
भरोसा,"( 0 - भ ), ( 1 - र ), ( 2 - ो ), ( 3 - स ), ( 4 - ा )",0,5
महेर्शालाल्हाशबज,"( 0 - म ), ( 1 - ह ), ( 2 - े ), ( 3 - र ), ( 4 - ् ), ( 5 - श ), ( 6 - ा ), ( 7 - ल ), ( 8 - ा ), ( 9 - ल ), ( 10 - ् ), ( 11 - ह ), ( 12 - ा ), ( 13 - श ), ( 14 - ब ), ( 15 - ज )",0,16
तलवे,"( 0 - त ), ( 1 - ल ), ( 2 - व ), ( 3 - े )",0,4
उच्चवर्ग,"( 0 - उ ), ( 1 - च ), ( 2 - ् ), ( 3 - च ), ( 4 - व ), ( 5 - र ), ( 6 - ् ), ( 7 - ग )",0,8
इंतज़ार,"( 0 - इ ), ( 1 - ं ), ( 2 - त ), ( 3 - ज़ ), ( 4 - ा ), ( 5 - र )",0,6
वेल्क्रो,"( 0 - व ), ( 1 - े ), ( 2 - ल ), ( 3 - ् ), ( 4 - क ), ( 5 - ् ), ( 6 - र ), ( 7 - ो )",0,8
कूटप्रश्न,"( 0 - क ), ( 1 - ू ), ( 2 - ट ), ( 3 - प ), ( 4 - ् ), ( 5 - र ), ( 6 - श ), ( 7 - ् ), ( 8 - न )",0,9
जलूस,"( 0 - ज ), ( 1 - ल ), ( 2 - ू ), ( 3 - स )",0,4
योजाबाद,"( 0 - य ), ( 1 - ो ), ( 2 - ज ), ( 3 - ा ), ( 4 - ब ), ( 5 - ा ), ( 6 - द )",0,7
शाखित,"( 0 - श ), ( 1 - ा ), ( 2 - ख ), ( 3 - ि ), ( 4 - त )",0,5
कलेवर,"( 0 - क ), ( 1 - ल ), ( 2 - े ), ( 3 - व ), ( 4 - र )",0,5
ब्रौंटोसरस,"( 0 - ब ), ( 1 - ् ), ( 2 - र ), ( 3 - ौ ), ( 4 - ं ), ( 5 - ट ), ( 6 - ो ), ( 7 - स ), ( 8 - र ), ( 9 - स )",0,10
उन्मेष,"( 0 - उ ), ( 1 - न ), ( 2 - ् ), ( 3 - म ), ( 4 - े ), ( 5 - ष )",0,6
गर्भपात,"( 0 - ग ), ( 1 - र ), ( 2 - ् ), ( 3 - भ ), ( 4 - प ), ( 5 - ा ), ( 6 - त )",0,7
महिलाए,"( 0 - म ), ( 1 - ह ), ( 2 - ि ), ( 3 - ल ), ( 4 - ा ), ( 5 - ए )",0,6
साढ़े,"( 0 - स ), ( 1 - ा ), ( 2 - ढ ), ( 3 - ़ ), ( 4 - े )",0,5
चिकनाया,"( 0 - च ), ( 1 - ि ), ( 2 - क ), ( 3 - न ), ( 4 - ा ), ( 5 - य ), ( 6 - ा )",0,7
क्लौदियुस,"( 0 - क ), ( 1 - ् ), ( 2 - ल ), ( 3 - ौ ), ( 4 - द ), ( 5 - ि ), ( 6 - य ), ( 7 - ु ), ( 8 - स )",0,9
कचालू,"( 0 - क ), ( 1 - च ), ( 2 - ा ), ( 3 - ल ), ( 4 - ू )",0,5
गुर्त्वाकर्षण,"( 0 - ग ), ( 1 - ु ), ( 2 - र ), ( 3 - ् ), ( 4 - त ), ( 5 - ् ), ( 6 - व ), ( 7 - ा ), ( 8 - क ), ( 9 - र ), ( 10 - ् ), ( 11 - ष ), ( 12 - ण )",0,13
खेड़ी,"( 0 - ख ), ( 1 - े ), ( 2 - ड़ ), ( 3 - ी )",0,4
चूसे,"( 0 - च ), ( 1 - ू ), ( 2 - स ), ( 3 - े )",0,4
