कून,"( 0 - क ), ( 1 - ू ), ( 2 - न )",0,3
जातीय,"( 0 - ज ), ( 1 - ा ), ( 2 - त ), ( 3 - ी ), ( 4 - य )",0,5
भटकेगी,"( 0 - भ ), ( 1 - ट ), ( 2 - क ), ( 3 - े ), ( 4 - ग ), ( 5 - ी )",0,6
सर्वे,"( 0 - स ), ( 1 - र ), ( 2 - ् ), ( 3 - व ), ( 4 - े )",0,5
चिंगट,"( 0 - च ), ( 1 - ि ), ( 2 - ं ), ( 3 - ग ), ( 4 - ट )",0,5
विकलन,"( 0 - व ), ( 1 - ि ), ( 2 - क ), ( 3 - ल ), ( 4 - न )",0,5
सतासठ,"( 0 - स ), ( 1 - त ), ( 2 - ा ), ( 3 - स ), ( 4 - ठ )",0,5
ढाबा,"( 0 - ढ ), ( 1 - ा ), ( 2 - ब ), ( 3 - ा )",0,4
सम्‍मानित,"( 0 - स ), ( 1 - म ), ( 2 - ् ), ( 3 - ‍ ), ( 4 - म ), ( 5 - ा ), ( 6 - न ), ( 7 - ि ), ( 8 - त )",0,9
एलीएजेर,"( 0 - ए ), ( 1 - ल ), ( 2 - ी ), ( 3 - ए ), ( 4 - ज ), ( 5 - े ), ( 6 - र )",0,7
विकासवादी,"( 0 - व ), ( 1 - ि ), ( 2 - क ), ( 3 - ा ), ( 4 - स ), ( 5 - व ), ( 6 - ा ), ( 7 - द ), ( 8 - ी )",0,9
रूप,"( 0 - र ), ( 1 - ू ), ( 2 - प )",0,3
उद्देश्यअ,"( 0 - उ ), ( 1 - द ), ( 2 - ् ), ( 3 - द ), ( 4 - े ), ( 5 - श ), ( 6 - ् ), ( 7 - य ), ( 8 - अ )",0,9
हुकदार,"( 0 - ह ), ( 1 - ु ), ( 2 - क ), ( 3 - द ), ( 4 - ा ), ( 5 - र )",0,6
त्योंही,"( 0 - त ), ( 1 - ् ), ( 2 - य ), ( 3 - ो ), ( 4 - ं ), ( 5 - ह ), ( 6 - ी )",0,7
द्विभाजन,"( 0 - द ), ( 1 - ् ), ( 2 - व ), ( 3 - ि ), ( 4 - भ ), ( 5 - ा ), ( 6 - ज ), ( 7 - न )",0,8
मुर्झाएगी,"( 0 - म ), ( 1 - ु ), ( 2 - र ), ( 3 - ् ), ( 4 - झ ), ( 5 - ा ), ( 6 - ए ), ( 7 - ग ), ( 8 - ी )",0,9
साख्य,"( 0 - स ), ( 1 - ा ), ( 2 - ख ), ( 3 - ् ), ( 4 - य )",0,5
जैववैज्ञानिक,"( 0 - ज ), ( 1 - ै ), ( 2 - व ), ( 3 - व ), ( 4 - ै ), ( 5 - ज ), ( 6 - ् ), ( 7 - ञ ), ( 8 - ा ), ( 9 - न ), ( 10 - ि ), ( 11 - क )",0,12
फिता,"( 0 - फ ), ( 1 - ि ), ( 2 - त ), ( 3 - ा )",0,4
सेलुलइड,"( 0 - स ), ( 1 - े ), ( 2 - ल ), ( 3 - ु ), ( 4 - ल ), ( 5 - इ ), ( 6 - ड )",0,7
गुफ्फी,"( 0 - ग ), ( 1 - ु ), ( 2 - फ ), ( 3 - ् ), ( 4 - फ ), ( 5 - ी )",0,6
कौवों,"( 0 - क ), ( 1 - ौ ), ( 2 - व ), ( 3 - ो ), ( 4 - ं )",0,5
चूचुक,"( 0 - च ), ( 1 - ू ), ( 2 - च ), ( 3 - ु ), ( 4 - क )",0,5
