सुबह,"( 0 - स ), ( 1 - ु ), ( 2 - ब ), ( 3 - ह )",0,4
धूर्तता,"( 0 - ध ), ( 1 - ू ), ( 2 - र ), ( 3 - ् ), ( 4 - त ), ( 5 - त ), ( 6 - ा )",0,7
संबंधों,"( 0 - स ), ( 1 - ं ), ( 2 - ब ), ( 3 - ं ), ( 4 - ध ), ( 5 - ो ), ( 6 - ं )",0,7
विद्युतीकरण,"( 0 - व ), ( 1 - ि ), ( 2 - द ), ( 3 - ् ), ( 4 - य ), ( 5 - ु ), ( 6 - त ), ( 7 - ी ), ( 8 - क ), ( 9 - र ), ( 10 - ण )",0,11
गँवारु,"( 0 - ग ), ( 1 - ँ ), ( 2 - व ), ( 3 - ा ), ( 4 - र ), ( 5 - ु )",0,6
गड़ना,"( 0 - ग ), ( 1 - ड ), ( 2 - ़ ), ( 3 - न ), ( 4 - ा )",0,5
सुझाई,"( 0 - स ), ( 1 - ु ), ( 2 - झ ), ( 3 - ा ), ( 4 - ई )",0,5
तारे,"( 0 - त ), ( 1 - ा ), ( 2 - र ), ( 3 - े )",0,4
कॉर्पो,"( 0 - क ), ( 1 - ॉ ), ( 2 - र ), ( 3 - ् ), ( 4 - प ), ( 5 - ो )",0,6
पनीएल,"( 0 - प ), ( 1 - न ), ( 2 - ी ), ( 3 - ए ), ( 4 - ल )",0,5
आतिथ्यकी,"( 0 - आ ), ( 1 - त ), ( 2 - ि ), ( 3 - थ ), ( 4 - ् ), ( 5 - य ), ( 6 - क ), ( 7 - ी )",0,8
पोत्,"( 0 - प ), ( 1 - ो ), ( 2 - त ), ( 3 - ् )",0,4
अश्वगंधा,"( 0 - अ ), ( 1 - श ), ( 2 - ् ), ( 3 - व ), ( 4 - ग ), ( 5 - ं ), ( 6 - ध ), ( 7 - ा )",0,8
सैनानी,"( 0 - स ), ( 1 - ै ), ( 2 - न ), ( 3 - ा ), ( 4 - न ), ( 5 - ी )",0,6
फ़ोटोकपी,"( 0 - फ ), ( 1 - ़ ), ( 2 - ो ), ( 3 - ट ), ( 4 - ो ), ( 5 - क ), ( 6 - प ), ( 7 - ी )",0,8
अल्पमूल्य,"( 0 - अ ), ( 1 - ल ), ( 2 - ् ), ( 3 - प ), ( 4 - म ), ( 5 - ू ), ( 6 - ल ), ( 7 - ् ), ( 8 - य )",0,9
चूर,"( 0 - च ), ( 1 - ू ), ( 2 - र )",0,3
ज़िंक,"( 0 - ज ), ( 1 - ़ ), ( 2 - ि ), ( 3 - ं ), ( 4 - क )",0,5
भाग्यदेवी,"( 0 - भ ), ( 1 - ा ), ( 2 - ग ), ( 3 - ् ), ( 4 - य ), ( 5 - द ), ( 6 - े ), ( 7 - व ), ( 8 - ी )",0,9
ढालू,"( 0 - ढ ), ( 1 - ा ), ( 2 - ल ), ( 3 - ू )",0,4
फैसला,"( 0 - फ ), ( 1 - ै ), ( 2 - स ), ( 3 - ल ), ( 4 - ा )",0,5
प्रतापगढ़,"( 0 - प ), ( 1 - ् ), ( 2 - र ), ( 3 - त ), ( 4 - ा ), ( 5 - प ), ( 6 - ग ), ( 7 - ढ ), ( 8 - ़ )",0,9
बन्धी,"( 0 - ब ), ( 1 - न ), ( 2 - ् ), ( 3 - ध ), ( 4 - ी )",0,5
राजकर,"( 0 - र ), ( 1 - ा ), ( 2 - ज ), ( 3 - क ), ( 4 - र )",0,5
अनीतिपूर्ण,"( 0 - अ ), ( 1 - न ), ( 2 - ी ), ( 3 - त ), ( 4 - ि ), ( 5 - प ), ( 6 - ू ), ( 7 - र ), ( 8 - ् ), ( 9 - ण )",0,10
न्यासित,"( 0 - न ), ( 1 - ् ), ( 2 - य ), ( 3 - ा ), ( 4 - स ), ( 5 - ि ), ( 6 - त )",0,7
गुस्सालू,"( 0 - ग ), ( 1 - ु ), ( 2 - स ), ( 3 - ् ), ( 4 - स ), ( 5 - ा ), ( 6 - ल ), ( 7 - ू )",0,8
जोड़ने,"( 0 - ज ), ( 1 - ो ), ( 2 - ड ), ( 3 - ़ ), ( 4 - न ), ( 5 - े )",0,6
एसोसिएशन,"( 0 - ए ), ( 1 - स ), ( 2 - ो ), ( 3 - स ), ( 4 - ि ), ( 5 - ए ), ( 6 - श ), ( 7 - न )",0,8
पताकाओं,"( 0 - प ), ( 1 - त ), ( 2 - ा ), ( 3 - क ), ( 4 - ा ), ( 5 - ओ ), ( 6 - ं )",0,7
अमित्तै,"( 0 - अ ), ( 1 - म ), ( 2 - ि ), ( 3 - त ), ( 4 - ् ), ( 5 - त ), ( 6 - ै )",0,7
चितकबरा,"( 0 - च ), ( 1 - ि ), ( 2 - त ), ( 3 - क ), ( 4 - ब ), ( 5 - र ), ( 6 - ा )",0,7
व्यास,"( 0 - व ), ( 1 - ् ), ( 2 - य ), ( 3 - ा ), ( 4 - स )",0,5
रोगाणुनाशन,"( 0 - र ), ( 1 - ो ), ( 2 - ग ), ( 3 - ा ), ( 4 - ण ), ( 5 - ु ), ( 6 - न ), ( 7 - ा ), ( 8 - श ), ( 9 - न )",0,10
चुम्बकित,"( 0 - च ), ( 1 - ु ), ( 2 - म ), ( 3 - ् ), ( 4 - ब ), ( 5 - क ), ( 6 - ि ), ( 7 - त )",0,8
